Root,ChordType,Index,String1,String2,String3,String4,String5,String6,NumStrings,Inversion
G,m9,292,3.0,1.0,7.0,3.0,3.0,1.0,6,0
G,m9,293,3.0,1.0,8.0,2.0,3.0,1.0,6,0
G,m9,294,3.0,1.0,8.0,7.0,6.0,5.0,6,0
G,m9,295,3.0,1.0,0.0,2.0,6.0,6.0,6,0
G,m9,296,3.0,1.0,3.0,2.0,3.0,6.0,6,0
G,m9,297,3.0,1.0,7.0,7.0,6.0,6.0,6,0
G,m9,298,3.0,1.0,0.0,2.0,3.0,1.0,6,0
G,m9,299,3.0,1.0,0.0,7.0,6.0,5.0,6,0
G,m9,300,3.0,1.0,0.0,2.0,6.0,5.0,6,0
G,m9,301,3.0,1.0,3.0,2.0,3.0,1.0,6,0
G,m9,302,3.0,1.0,3.0,7.0,6.0,5.0,6,0
G,m9,303,3.0,1.0,3.0,2.0,3.0,5.0,6,0
G,m9,304,3.0,1.0,7.0,7.0,6.0,5.0,6,0
G,m9,305,3.0,0.0,0.0,3.0,6.0,6.0,6,0
G,m9,306,3.0,5.0,7.0,3.0,6.0,6.0,6,0
G,m9,307,3.0,5.0,8.0,2.0,6.0,6.0,6,0
G,m9,308,3.0,0.0,3.0,3.0,3.0,6.0,6,0
G,m9,309,3.0,8.0,7.0,3.0,3.0,6.0,6,0
G,m9,310,3.0,8.0,8.0,2.0,3.0,6.0,6,0
G,m9,311,3.0,0.0,8.0,7.0,6.0,6.0,6,0
G,m9,312,3.0,5.0,3.0,3.0,3.0,5.0,6,0
G,m9,313,3.0,8.0,0.0,3.0,3.0,5.0,6,0
G,m9,314,3.0,0.0,0.0,3.0,3.0,1.0,6,0
G,m9,315,3.0,5.0,7.0,3.0,3.0,1.0,6,0
G,m9,316,3.0,5.0,8.0,2.0,3.0,1.0,6,0
G,m9,317,3.0,5.0,8.0,7.0,6.0,5.0,6,0
G,m9,318,3.0,5.0,3.0,3.0,6.0,5.0,6,0
G,m9,319,3.0,8.0,0.0,3.0,6.0,5.0,6,0
G,m9,320,3.0,0.0,0.0,3.0,6.0,5.0,6,0
G,m9,321,3.0,5.0,7.0,3.0,6.0,5.0,6,0
G,m9,322,3.0,5.0,8.0,2.0,6.0,5.0,6,0
G,m9,323,3.0,0.0,3.0,3.0,3.0,1.0,6,0
G,m9,324,3.0,8.0,7.0,3.0,3.0,1.0,6,0
G,m9,325,3.0,8.0,8.0,2.0,3.0,1.0,6,0
G,m9,326,3.0,8.0,8.0,7.0,6.0,5.0,6,0
G,m9,327,3.0,0.0,3.0,3.0,3.0,5.0,6,0
G,m9,328,3.0,8.0,7.0,3.0,3.0,5.0,6,0
G,m9,329,3.0,8.0,8.0,2.0,3.0,5.0,6,0
G,m9,330,3.0,0.0,7.0,3.0,3.0,1.0,6,0
G,m9,331,3.0,0.0,8.0,2.0,3.0,1.0,6,0
G,m9,332,3.0,0.0,8.0,7.0,6.0,5.0,6,0
G,m9,333,3.0,5.0,3.0,2.0,3.0,6.0,6,0
G,m9,334,3.0,8.0,0.0,2.0,3.0,6.0,6,0
G,m9,335,3.0,0.0,0.0,7.0,6.0,6.0,6,0
G,m9,336,3.0,5.0,7.0,7.0,6.0,6.0,6,0
G,m9,337,3.0,5.0,3.0,2.0,6.0,6.0,6,0
G,m9,338,3.0,8.0,0.0,2.0,6.0,6.0,6,0
G,m9,339,3.0,0.0,0.0,2.0,6.0,6.0,6,0
G,m9,340,3.0,0.0,3.0,7.0,6.0,6.0,6,0
G,m9,341,3.0,8.0,7.0,7.0,6.0,6.0,6,0
G,m9,342,3.0,0.0,3.0,2.0,3.0,6.0,6,0
G,m9,343,3.0,0.0,7.0,7.0,6.0,6.0,6,0
G,M11,0,3.0,2.0,0.0,2.0,1.0,2.0,6,0
G,M11,1,3.0,2.0,0.0,2.0,7.0,8.0,6,0
G,M11,2,3.0,2.0,0.0,5.0,7.0,5.0,6,0
G,M11,3,3.0,2.0,4.0,2.0,3.0,8.0,6,0
G,M11,4,3.0,2.0,4.0,5.0,3.0,5.0,6,0
G,M11,5,3.0,2.0,4.0,7.0,1.0,5.0,6,0
G,M11,6,3.0,2.0,7.0,5.0,3.0,2.0,6,0
G,M11,7,3.0,2.0,7.0,7.0,1.0,2.0,6,0
G,M11,8,3.0,2.0,7.0,7.0,7.0,8.0,6,0
G,M11,9,3.0,5.0,4.0,2.0,0.0,8.0,6,0
G,M11,10,3.0,9.0,0.0,2.0,0.0,8.0,6,0
G,M11,11,3.0,5.0,4.0,4.0,1.0,5.0,6,0
G,M11,12,3.0,5.0,4.0,5.0,0.0,5.0,6,0
G,M11,13,3.0,9.0,0.0,4.0,1.0,5.0,6,0
G,M11,14,3.0,9.0,0.0,5.0,0.0,5.0,6,0
G,M11,15,3.0,0.0,0.0,4.0,1.0,2.0,6,0
G,M11,16,3.0,0.0,0.0,5.0,0.0,2.0,6,0
G,M11,17,3.0,0.0,0.0,4.0,7.0,8.0,6,0
G,M11,18,3.0,3.0,0.0,2.0,0.0,2.0,6,0
G,M11,19,3.0,5.0,7.0,4.0,1.0,2.0,6,0
G,M11,20,3.0,5.0,7.0,5.0,0.0,2.0,6,0
G,M11,21,3.0,5.0,9.0,2.0,1.0,2.0,6,0
G,M11,22,3.0,5.0,7.0,4.0,7.0,8.0,6,0
G,M11,23,3.0,5.0,9.0,2.0,7.0,8.0,6,0
G,M11,24,3.0,3.0,0.0,4.0,7.0,5.0,6,0
G,M11,25,3.0,5.0,9.0,5.0,7.0,5.0,6,0
G,M11,26,3.0,0.0,4.0,4.0,3.0,8.0,6,0
G,M11,27,3.0,0.0,4.0,7.0,0.0,8.0,6,0
G,M11,28,3.0,9.0,7.0,4.0,3.0,8.0,6,0
G,M11,29,3.0,9.0,7.0,7.0,0.0,8.0,6,0
G,M11,30,3.0,9.0,9.0,2.0,3.0,8.0,6,0
G,M11,31,3.0,3.0,4.0,4.0,3.0,5.0,6,0
G,M11,32,3.0,3.0,4.0,7.0,0.0,5.0,6,0
G,M11,33,3.0,9.0,9.0,5.0,3.0,5.0,6,0
G,M11,34,3.0,9.0,9.0,7.0,1.0,5.0,6,0
G,M11,35,3.0,0.0,9.0,5.0,3.0,2.0,6,0
G,M11,36,3.0,0.0,9.0,7.0,1.0,2.0,6,0
G,M11,37,3.0,0.0,9.0,7.0,7.0,8.0,6,0
G,M11,38,3.0,3.0,7.0,4.0,3.0,2.0,6,0
G,M11,39,3.0,3.0,7.0,7.0,0.0,2.0,6,0
G,M11,40,3.0,3.0,9.0,2.0,3.0,2.0,6,0
G,M11,41,3.0,3.0,9.0,7.0,7.0,5.0,6,0
G,M11,42,3.0,5.0,4.0,2.0,1.0,7.0,6,0
G,M11,43,3.0,9.0,0.0,2.0,1.0,7.0,6,0
G,M11,44,3.0,0.0,0.0,5.0,7.0,7.0,6,0
G,M11,45,3.0,3.0,0.0,2.0,7.0,7.0,6,0
G,M11,46,3.0,5.0,7.0,5.0,7.0,7.0,6,0
G,M11,47,3.0,0.0,4.0,5.0,3.0,7.0,6,0
G,M11,48,3.0,0.0,4.0,7.0,1.0,7.0,6,0
G,M11,49,3.0,3.0,4.0,2.0,3.0,7.0,6,0
G,M11,50,3.0,9.0,7.0,5.0,3.0,7.0,6,0
G,M11,51,3.0,9.0,7.0,7.0,1.0,7.0,6,0
G,M11,52,3.0,3.0,7.0,7.0,7.0,7.0,6,0
G,m11,0,3.0,1.0,0.0,2.0,1.0,1.0,6,0
G,m11,1,3.0,1.0,0.0,2.0,6.0,8.0,6,0
G,m11,2,3.0,1.0,0.0,5.0,6.0,5.0,6,0
G,m11,3,3.0,1.0,3.0,2.0,3.0,8.0,6,0
G,m11,4,3.0,1.0,3.0,5.0,3.0,5.0,6,0
G,m11,5,3.0,1.0,3.0,7.0,1.0,5.0,6,0
G,m11,6,3.0,1.0,7.0,5.0,3.0,1.0,6,0
G,m11,7,3.0,1.0,7.0,7.0,1.0,1.0,6,0
G,m11,8,3.0,1.0,7.0,7.0,6.0,8.0,6,0
G,m11,9,3.0,5.0,3.0,3.0,1.0,5.0,6,0
G,m11,10,3.0,8.0,0.0,3.0,1.0,5.0,6,0
G,m11,11,3.0,0.0,0.0,3.0,1.0,1.0,6,0
G,m11,12,3.0,0.0,0.0,3.0,6.0,8.0,6,0
G,m11,13,3.0,5.0,7.0,3.0,1.0,1.0,6,0
G,m11,14,3.0,5.0,8.0,2.0,1.0,1.0,6,0
G,m11,15,3.0,5.0,7.0,3.0,6.0,8.0,6,0
G,m11,16,3.0,5.0,8.0,2.0,6.0,8.0,6,0
G,m11,17,3.0,3.0,0.0,3.0,6.0,5.0,6,0
G,m11,18,3.0,5.0,8.0,5.0,6.0,5.0,6,0
G,m11,19,3.0,0.0,3.0,3.0,3.0,8.0,6,0
G,m11,20,3.0,8.0,7.0,3.0,3.0,8.0,6,0
G,m11,21,3.0,8.0,8.0,2.0,3.0,8.0,6,0
G,m11,22,3.0,3.0,3.0,3.0,3.0,5.0,6,0
G,m11,23,3.0,8.0,8.0,5.0,3.0,5.0,6,0
G,m11,24,3.0,8.0,8.0,7.0,1.0,5.0,6,0
G,m11,25,3.0,0.0,8.0,5.0,3.0,1.0,6,0
G,m11,26,3.0,0.0,8.0,7.0,1.0,1.0,6,0
G,m11,27,3.0,0.0,8.0,7.0,6.0,8.0,6,0
G,m11,28,3.0,3.0,7.0,3.0,3.0,1.0,6,0
G,m11,29,3.0,3.0,8.0,2.0,3.0,1.0,6,0
G,m11,30,3.0,3.0,8.0,7.0,6.0,5.0,6,0
G,m11,31,3.0,5.0,3.0,2.0,1.0,6.0,6,0
G,m11,32,3.0,8.0,0.0,2.0,1.0,6.0,6,0
G,m11,33,3.0,0.0,0.0,5.0,6.0,6.0,6,0
G,m11,34,3.0,3.0,0.0,2.0,6.0,6.0,6,0
G,m11,35,3.0,5.0,7.0,5.0,6.0,6.0,6,0
G,m11,36,3.0,0.0,3.0,5.0,3.0,6.0,6,0
G,m11,37,3.0,0.0,3.0,7.0,1.0,6.0,6,0
G,m11,38,3.0,3.0,3.0,2.0,3.0,6.0,6,0
G,m11,39,3.0,8.0,7.0,5.0,3.0,6.0,6,0
G,m11,40,3.0,8.0,7.0,7.0,1.0,6.0,6,0
G,m11,41,3.0,3.0,7.0,7.0,6.0,6.0,6,0
G#,M,334,4.0,3.0,1.0,1.0,1.0,4.0,6,0
G#,M,335,4.0,3.0,6.0,5.0,4.0,4.0,6,0
G#,M,336,4.0,3.0,6.0,8.0,1.0,4.0,6,0
G#,M,337,4.0,3.0,1.0,1.0,9.0,8.0,6,0
G#,M,338,4.0,3.0,6.0,8.0,9.0,8.0,6,0
G#,M,339,4.0,3.0,1.0,1.0,4.0,4.0,6,0
G#,M,340,4.0,6.0,6.0,5.0,9.0,8.0,6,0
G#,M,341,4.0,6.0,6.0,5.0,4.0,4.0,6,0
G#,M,342,4.0,6.0,6.0,8.0,1.0,4.0,6,0
G#,M,343,4.0,6.0,6.0,8.0,9.0,8.0,6,0
G#,M,344,4.0,3.0,1.0,1.0,1.0,8.0,6,0
G#,M,345,4.0,3.0,6.0,5.0,4.0,8.0,6,0
G#,M,346,4.0,3.0,6.0,8.0,1.0,8.0,6,0
G#,M,347,4.0,3.0,1.0,1.0,4.0,8.0,6,0
G#,M,348,4.0,6.0,6.0,5.0,4.0,8.0,6,0
G#,M,349,4.0,6.0,6.0,8.0,1.0,8.0,6,0
G#,M,350,4.0,3.0,1.0,5.0,9.0,8.0,6,0
G#,M,351,4.0,3.0,1.0,5.0,4.0,4.0,6,0
G#,M,352,4.0,3.0,1.0,8.0,1.0,4.0,6,0
G#,M,353,4.0,3.0,1.0,8.0,9.0,8.0,6,0
G#,M,354,4.0,3.0,1.0,5.0,4.0,8.0,6,0
G#,M,355,4.0,3.0,1.0,8.0,1.0,8.0,6,0
G#,m,417,4.0,2.0,1.0,1.0,0.0,4.0,6,0
G#,m,418,4.0,2.0,6.0,4.0,4.0,4.0,6,0
G#,m,419,4.0,2.0,6.0,8.0,0.0,4.0,6,0
G#,m,420,4.0,2.0,9.0,1.0,4.0,4.0,6,0
G#,m,421,4.0,2.0,1.0,1.0,9.0,7.0,6,0
G#,m,422,4.0,2.0,6.0,8.0,9.0,7.0,6,0
G#,m,423,4.0,2.0,1.0,1.0,4.0,4.0,6,0
G#,m,424,4.0,6.0,6.0,4.0,9.0,7.0,6,0
G#,m,425,4.0,6.0,9.0,1.0,9.0,7.0,6,0
G#,m,426,4.0,6.0,6.0,4.0,4.0,4.0,6,0
G#,m,427,4.0,6.0,6.0,8.0,0.0,4.0,6,0
G#,m,428,4.0,6.0,9.0,1.0,4.0,4.0,6,0
G#,m,429,4.0,6.0,6.0,8.0,9.0,7.0,6,0
G#,m,430,4.0,2.0,1.0,1.0,0.0,7.0,6,0
G#,m,431,4.0,2.0,6.0,4.0,4.0,7.0,6,0
G#,m,432,4.0,2.0,6.0,8.0,0.0,7.0,6,0
G#,m,433,4.0,2.0,9.0,1.0,4.0,7.0,6,0
G#,m,434,4.0,2.0,1.0,1.0,4.0,7.0,6,0
G#,m,435,4.0,6.0,6.0,4.0,4.0,7.0,6,0
G#,m,436,4.0,6.0,6.0,8.0,0.0,7.0,6,0
G#,m,437,4.0,6.0,9.0,1.0,4.0,7.0,6,0
G#,m,438,4.0,2.0,1.0,4.0,9.0,7.0,6,0
G#,m,439,4.0,2.0,9.0,8.0,9.0,7.0,6,0
G#,m,440,4.0,2.0,1.0,4.0,4.0,4.0,6,0
G#,m,441,4.0,2.0,1.0,8.0,0.0,4.0,6,0
G#,m,442,4.0,2.0,1.0,8.0,9.0,7.0,6,0
G#,m,443,4.0,6.0,9.0,8.0,9.0,7.0,6,0
G#,m,444,4.0,2.0,1.0,4.0,4.0,7.0,6,0
G#,m,445,4.0,2.0,1.0,8.0,0.0,7.0,6,0
G#,7,515,4.0,3.0,1.0,1.0,7.0,4.0,6,0
G#,7,516,4.0,3.0,1.0,1.0,9.0,2.0,6,0
G#,7,517,4.0,3.0,4.0,1.0,4.0,4.0,6,0
G#,7,518,4.0,3.0,6.0,8.0,7.0,4.0,6,0
G#,7,519,4.0,3.0,6.0,8.0,9.0,2.0,6,0
G#,7,520,4.0,6.0,4.0,1.0,1.0,4.0,6,0
G#,7,521,4.0,9.0,1.0,1.0,1.0,4.0,6,0
G#,7,522,4.0,6.0,6.0,5.0,7.0,4.0,6,0
G#,7,523,4.0,6.0,6.0,5.0,9.0,2.0,6,0
G#,7,524,4.0,9.0,6.0,5.0,4.0,4.0,6,0
G#,7,525,4.0,9.0,6.0,8.0,1.0,4.0,6,0
G#,7,526,4.0,6.0,4.0,1.0,9.0,8.0,6,0
G#,7,527,4.0,9.0,1.0,1.0,9.0,8.0,6,0
G#,7,528,4.0,9.0,6.0,8.0,9.0,8.0,6,0
G#,7,529,4.0,3.0,1.0,1.0,1.0,2.0,6,0
G#,7,530,4.0,3.0,6.0,5.0,4.0,2.0,6,0
G#,7,531,4.0,3.0,6.0,8.0,1.0,2.0,6,0
G#,7,532,4.0,3.0,1.0,1.0,7.0,8.0,6,0
G#,7,533,4.0,3.0,4.0,1.0,4.0,8.0,6,0
G#,7,534,4.0,3.0,6.0,8.0,7.0,8.0,6,0
G#,7,535,4.0,3.0,1.0,1.0,4.0,2.0,6,0
G#,7,536,4.0,3.0,4.0,1.0,4.0,2.0,6,0
G#,7,537,4.0,6.0,4.0,1.0,1.0,8.0,6,0
G#,7,538,4.0,9.0,1.0,1.0,1.0,8.0,6,0
G#,7,539,4.0,6.0,6.0,5.0,7.0,8.0,6,0
G#,7,540,4.0,9.0,6.0,5.0,4.0,8.0,6,0
G#,7,541,4.0,9.0,6.0,8.0,1.0,8.0,6,0
G#,7,542,4.0,6.0,6.0,5.0,4.0,2.0,6,0
G#,7,543,4.0,6.0,6.0,8.0,1.0,2.0,6,0
G#,7,544,4.0,6.0,4.0,1.0,1.0,2.0,6,0
G#,7,545,4.0,9.0,1.0,1.0,1.0,2.0,6,0
G#,7,546,4.0,9.0,6.0,5.0,4.0,2.0,6,0
G#,7,547,4.0,9.0,6.0,8.0,1.0,2.0,6,0
G#,7,548,4.0,6.0,4.0,1.0,4.0,8.0,6,0
G#,7,549,4.0,9.0,1.0,1.0,4.0,8.0,6,0
G#,7,550,4.0,6.0,6.0,8.0,7.0,8.0,6,0
G#,7,551,4.0,6.0,4.0,1.0,7.0,8.0,6,0
G#,7,552,4.0,9.0,1.0,1.0,7.0,8.0,6,0
G#,7,553,4.0,9.0,6.0,8.0,7.0,8.0,6,0
G#,7,554,4.0,3.0,1.0,5.0,7.0,4.0,6,0
G#,7,555,4.0,3.0,1.0,5.0,9.0,2.0,6,0
G#,7,556,4.0,3.0,4.0,5.0,4.0,4.0,6,0
G#,7,557,4.0,3.0,4.0,8.0,1.0,4.0,6,0
G#,7,558,4.0,3.0,4.0,8.0,9.0,8.0,6,0
G#,7,559,4.0,3.0,1.0,8.0,7.0,4.0,6,0
G#,7,560,4.0,3.0,1.0,8.0,9.0,2.0,6,0
G#,7,561,4.0,3.0,4.0,8.0,7.0,4.0,6,0
G#,7,562,4.0,3.0,4.0,8.0,9.0,2.0,6,0
G#,7,563,4.0,6.0,4.0,5.0,9.0,8.0,6,0
G#,7,564,4.0,9.0,1.0,5.0,9.0,8.0,6,0
G#,7,565,4.0,6.0,4.0,5.0,4.0,4.0,6,0
G#,7,566,4.0,6.0,4.0,8.0,1.0,4.0,6,0
G#,7,567,4.0,9.0,1.0,5.0,4.0,4.0,6,0
G#,7,568,4.0,9.0,1.0,8.0,1.0,4.0,6,0
G#,7,569,4.0,6.0,4.0,5.0,7.0,4.0,6,0
G#,7,570,4.0,6.0,4.0,5.0,9.0,2.0,6,0
G#,7,571,4.0,9.0,1.0,5.0,7.0,4.0,6,0
G#,7,572,4.0,9.0,1.0,5.0,9.0,2.0,6,0
G#,7,573,4.0,6.0,4.0,8.0,9.0,8.0,6,0
G#,7,574,4.0,9.0,1.0,8.0,9.0,8.0,6,0
G#,7,575,4.0,3.0,1.0,5.0,7.0,8.0,6,0
G#,7,576,4.0,3.0,4.0,5.0,4.0,8.0,6,0
G#,7,577,4.0,3.0,4.0,8.0,1.0,8.0,6,0
G#,7,578,4.0,3.0,1.0,5.0,4.0,2.0,6,0
G#,7,579,4.0,3.0,1.0,8.0,1.0,2.0,6,0
G#,7,580,4.0,3.0,4.0,5.0,4.0,2.0,6,0
G#,7,581,4.0,3.0,4.0,8.0,1.0,2.0,6,0
G#,7,582,4.0,3.0,1.0,8.0,7.0,8.0,6,0
G#,7,583,4.0,3.0,4.0,8.0,7.0,8.0,6,0
G#,7,584,4.0,6.0,4.0,5.0,4.0,8.0,6,0
G#,7,585,4.0,6.0,4.0,8.0,1.0,8.0,6,0
G#,7,586,4.0,9.0,1.0,5.0,4.0,8.0,6,0
G#,7,587,4.0,9.0,1.0,8.0,1.0,8.0,6,0
G#,7,588,4.0,6.0,4.0,5.0,7.0,8.0,6,0
G#,7,589,4.0,9.0,1.0,5.0,7.0,8.0,6,0
G#,7,590,4.0,6.0,4.0,5.0,4.0,2.0,6,0
G#,7,591,4.0,6.0,4.0,8.0,1.0,2.0,6,0
G#,7,592,4.0,9.0,1.0,5.0,4.0,2.0,6,0
G#,7,593,4.0,9.0,1.0,8.0,1.0,2.0,6,0
G#,7,594,4.0,6.0,4.0,8.0,7.0,8.0,6,0
G#,7,595,4.0,9.0,1.0,8.0,7.0,8.0,6,0
G#,M7,484,4.0,3.0,1.0,1.0,8.0,4.0,6,0
G#,M7,485,4.0,3.0,1.0,1.0,9.0,3.0,6,0
G#,M7,486,4.0,3.0,5.0,1.0,4.0,4.0,6,0
G#,M7,487,4.0,3.0,6.0,0.0,4.0,4.0,6,0
G#,M7,488,4.0,3.0,6.0,8.0,8.0,4.0,6,0
G#,M7,489,4.0,3.0,6.0,8.0,9.0,3.0,6,0
G#,M7,490,4.0,6.0,5.0,1.0,1.0,4.0,6,0
G#,M7,491,4.0,6.0,6.0,0.0,1.0,4.0,6,0
G#,M7,492,4.0,6.0,6.0,5.0,8.0,4.0,6,0
G#,M7,493,4.0,6.0,6.0,5.0,9.0,3.0,6,0
G#,M7,494,4.0,6.0,5.0,1.0,9.0,8.0,6,0
G#,M7,495,4.0,6.0,6.0,0.0,9.0,8.0,6,0
G#,M7,496,4.0,3.0,1.0,1.0,1.0,3.0,6,0
G#,M7,497,4.0,3.0,6.0,5.0,4.0,3.0,6,0
G#,M7,498,4.0,3.0,6.0,8.0,1.0,3.0,6,0
G#,M7,499,4.0,3.0,1.0,1.0,8.0,8.0,6,0
G#,M7,500,4.0,3.0,5.0,1.0,4.0,8.0,6,0
G#,M7,501,4.0,3.0,6.0,0.0,4.0,8.0,6,0
G#,M7,502,4.0,3.0,6.0,8.0,8.0,8.0,6,0
G#,M7,503,4.0,3.0,1.0,1.0,4.0,3.0,6,0
G#,M7,504,4.0,3.0,5.0,1.0,4.0,3.0,6,0
G#,M7,505,4.0,3.0,6.0,0.0,4.0,3.0,6,0
G#,M7,506,4.0,6.0,5.0,1.0,1.0,8.0,6,0
G#,M7,507,4.0,6.0,6.0,0.0,1.0,8.0,6,0
G#,M7,508,4.0,6.0,6.0,5.0,8.0,8.0,6,0
G#,M7,509,4.0,6.0,6.0,5.0,4.0,3.0,6,0
G#,M7,510,4.0,6.0,6.0,8.0,1.0,3.0,6,0
G#,M7,511,4.0,6.0,5.0,1.0,1.0,3.0,6,0
G#,M7,512,4.0,6.0,6.0,0.0,1.0,3.0,6,0
G#,M7,513,4.0,6.0,5.0,1.0,4.0,8.0,6,0
G#,M7,514,4.0,6.0,6.0,0.0,4.0,8.0,6,0
G#,M7,515,4.0,6.0,6.0,8.0,8.0,8.0,6,0
G#,M7,516,4.0,6.0,5.0,1.0,8.0,8.0,6,0
G#,M7,517,4.0,6.0,6.0,0.0,8.0,8.0,6,0
G#,M7,518,4.0,3.0,1.0,0.0,1.0,4.0,6,0
G#,M7,519,4.0,3.0,1.0,5.0,8.0,4.0,6,0
G#,M7,520,4.0,3.0,1.0,5.0,9.0,3.0,6,0
G#,M7,521,4.0,3.0,5.0,5.0,4.0,4.0,6,0
G#,M7,522,4.0,3.0,5.0,8.0,1.0,4.0,6,0
G#,M7,523,4.0,3.0,1.0,0.0,9.0,8.0,6,0
G#,M7,524,4.0,3.0,5.0,8.0,9.0,8.0,6,0
G#,M7,525,4.0,3.0,1.0,0.0,4.0,4.0,6,0
G#,M7,526,4.0,3.0,1.0,8.0,8.0,4.0,6,0
G#,M7,527,4.0,3.0,1.0,8.0,9.0,3.0,6,0
G#,M7,528,4.0,3.0,1.0,0.0,8.0,4.0,6,0
G#,M7,529,4.0,3.0,1.0,0.0,9.0,3.0,6,0
G#,M7,530,4.0,3.0,5.0,8.0,8.0,4.0,6,0
G#,M7,531,4.0,3.0,5.0,8.0,9.0,3.0,6,0
G#,M7,532,4.0,6.0,5.0,5.0,9.0,8.0,6,0
G#,M7,533,4.0,6.0,5.0,5.0,4.0,4.0,6,0
G#,M7,534,4.0,6.0,5.0,8.0,1.0,4.0,6,0
G#,M7,535,4.0,6.0,5.0,5.0,8.0,4.0,6,0
G#,M7,536,4.0,6.0,5.0,5.0,9.0,3.0,6,0
G#,M7,537,4.0,6.0,5.0,8.0,9.0,8.0,6,0
G#,M7,538,4.0,3.0,1.0,0.0,1.0,8.0,6,0
G#,M7,539,4.0,3.0,1.0,5.0,8.0,8.0,6,0
G#,M7,540,4.0,3.0,5.0,5.0,4.0,8.0,6,0
G#,M7,541,4.0,3.0,5.0,8.0,1.0,8.0,6,0
G#,M7,542,4.0,3.0,1.0,5.0,4.0,3.0,6,0
G#,M7,543,4.0,3.0,1.0,8.0,1.0,3.0,6,0
G#,M7,544,4.0,3.0,1.0,0.0,1.0,3.0,6,0
G#,M7,545,4.0,3.0,5.0,5.0,4.0,3.0,6,0
G#,M7,546,4.0,3.0,5.0,8.0,1.0,3.0,6,0
G#,M7,547,4.0,3.0,1.0,0.0,4.0,8.0,6,0
G#,M7,548,4.0,3.0,1.0,8.0,8.0,8.0,6,0
G#,M7,549,4.0,3.0,1.0,0.0,8.0,8.0,6,0
G#,M7,550,4.0,3.0,5.0,8.0,8.0,8.0,6,0
G#,M7,551,4.0,3.0,1.0,0.0,4.0,3.0,6,0
G#,M7,552,4.0,6.0,5.0,5.0,4.0,8.0,6,0
G#,M7,553,4.0,6.0,5.0,8.0,1.0,8.0,6,0
G#,M7,554,4.0,6.0,5.0,5.0,8.0,8.0,6,0
G#,M7,555,4.0,6.0,5.0,5.0,4.0,3.0,6,0
G#,M7,556,4.0,6.0,5.0,8.0,1.0,3.0,6,0
G#,M7,557,4.0,6.0,5.0,8.0,8.0,8.0,6,0
G#,m7,616,4.0,2.0,1.0,1.0,7.0,4.0,6,0
G#,m7,617,4.0,2.0,1.0,1.0,9.0,2.0,6,0
G#,m7,618,4.0,2.0,4.0,1.0,4.0,4.0,6,0
G#,m7,619,4.0,2.0,6.0,8.0,7.0,4.0,6,0
G#,m7,620,4.0,2.0,6.0,8.0,9.0,2.0,6,0
G#,m7,621,4.0,6.0,4.0,1.0,0.0,4.0,6,0
G#,m7,622,4.0,9.0,1.0,1.0,0.0,4.0,6,0
G#,m7,623,4.0,6.0,6.0,4.0,7.0,4.0,6,0
G#,m7,624,4.0,6.0,6.0,4.0,9.0,2.0,6,0
G#,m7,625,4.0,6.0,9.0,1.0,7.0,4.0,6,0
G#,m7,626,4.0,6.0,9.0,1.0,9.0,2.0,6,0
G#,m7,627,4.0,9.0,6.0,4.0,4.0,4.0,6,0
G#,m7,628,4.0,9.0,6.0,8.0,0.0,4.0,6,0
G#,m7,629,4.0,9.0,9.0,1.0,4.0,4.0,6,0
G#,m7,630,4.0,6.0,4.0,1.0,9.0,7.0,6,0
G#,m7,631,4.0,9.0,1.0,1.0,9.0,7.0,6,0
G#,m7,632,4.0,9.0,6.0,8.0,9.0,7.0,6,0
G#,m7,633,4.0,2.0,1.0,1.0,0.0,2.0,6,0
G#,m7,634,4.0,2.0,6.0,4.0,4.0,2.0,6,0
G#,m7,635,4.0,2.0,6.0,8.0,0.0,2.0,6,0
G#,m7,636,4.0,2.0,9.0,1.0,4.0,2.0,6,0
G#,m7,637,4.0,2.0,1.0,1.0,7.0,7.0,6,0
G#,m7,638,4.0,2.0,4.0,1.0,4.0,7.0,6,0
G#,m7,639,4.0,2.0,6.0,8.0,7.0,7.0,6,0
G#,m7,640,4.0,2.0,1.0,1.0,4.0,2.0,6,0
G#,m7,641,4.0,2.0,4.0,1.0,4.0,2.0,6,0
G#,m7,642,4.0,6.0,4.0,1.0,0.0,7.0,6,0
G#,m7,643,4.0,9.0,1.0,1.0,0.0,7.0,6,0
G#,m7,644,4.0,6.0,6.0,4.0,7.0,7.0,6,0
G#,m7,645,4.0,6.0,9.0,1.0,7.0,7.0,6,0
G#,m7,646,4.0,9.0,6.0,4.0,4.0,7.0,6,0
G#,m7,647,4.0,9.0,6.0,8.0,0.0,7.0,6,0
G#,m7,648,4.0,9.0,9.0,1.0,4.0,7.0,6,0
G#,m7,649,4.0,6.0,6.0,4.0,4.0,2.0,6,0
G#,m7,650,4.0,6.0,6.0,8.0,0.0,2.0,6,0
G#,m7,651,4.0,6.0,9.0,1.0,4.0,2.0,6,0
G#,m7,652,4.0,6.0,4.0,1.0,0.0,2.0,6,0
G#,m7,653,4.0,9.0,1.0,1.0,0.0,2.0,6,0
G#,m7,654,4.0,9.0,6.0,4.0,4.0,2.0,6,0
G#,m7,655,4.0,9.0,6.0,8.0,0.0,2.0,6,0
G#,m7,656,4.0,9.0,9.0,1.0,4.0,2.0,6,0
G#,m7,657,4.0,6.0,4.0,1.0,4.0,7.0,6,0
